order_id,customer_name,product,price,quantity,date
747,m,a,500.0,1,2024-05-11
748,m,a,500.0,1,2024-12-14
749,m,a,55000.0,2,2024-07-14
750,m,a,,4,2024-02-17
751,m,a,,2,2024-03-23
752,m,a,,3,2024-02-26
753,m,a,,1,2024-05-19
754,m,a,500.0,2,2024-12-26
755,m,a,1500.0,5,2024-04-13
756,m,a,,5,2024-05-03
757,m,a,1500.0,1,2024-07-29
758,m,a,500.0,1,2024-12-08
759,m,a,500.0,1,2024-12-02
760,m,a,,5,2024-12-06
761,m,a,500.0,3,2024-04-08
762,m,a,55000.0,4,2024-12-17
763,m,a,55000.0,3,2024-07-09
764,m,a,55000.0,1,2024-03-07
765,m,a,55000.0,3,2024-07-21
766,m,a,1500.0,2,2024-12-13
767,m,a,1500.0,3,2024-09-05
768,m,a,,2,2024-12-28
769,m,a,55000.0,4,2024-03-31
770,m,a,55000.0,5,2024-02-09
771,m,a,1500.0,4,2024-07-07
772,m,a,,1,2024-09-28
773,m,a,,5,2024-06-14
774,m,a,55000.0,3,2024-02-16
775,m,a,,3,2024-03-10
776,m,a,500.0,5,2024-06-19
777,m,a,1500.0,5,2024-03-16
778,m,a,55000.0,1,2024-07-03
779,m,a,55000.0,2,2024-12-07
780,m,a,1500.0,2,2024-06-29
781,m,a,500.0,2,2024-09-03
782,m,a,,3,2024-05-16
783,m,a,55000.0,3,2024-01-13
784,m,a,,5,2024-08-11
785,m,a,,3,2024-01-29
786,m,a,55000.0,5,2024-08-09
787,m,a,55000.0,5,2024-01-16
788,m,a,1500.0,5,2024-08-08
789,m,a,55000.0,5,2024-08-29
790,m,a,55000.0,4,2024-05-27
791,m,a,500.0,4,2024-05-04
792,m,a,500.0,4,2024-01-05
793,m,a,,4,2024-05-16
794,m,a,55000.0,2,2024-09-26
795,m,a,1500.0,4,2024-11-12
796,m,a,1500.0,2,2024-09-18
797,m,a,,4,2024-10-15
798,m,a,,1,2024-01-15
799,m,a,55000.0,5,2024-08-16
800,m,a,500.0,5,2024-11-29
801,m,a,500.0,5,2024-08-18
802,m,a,,2,2024-09-12
803,m,a,,1,2024-12-29
804,m,a,,3,2024-05-13
805,m,a,55000.0,3,2024-08-19
806,m,a,,2,2024-07-11
807,m,a,500.0,4,2024-11-15
808,m,a,,3,2024-08-03
809,m,a,55000.0,1,2024-12-18
810,m,a,,5,2024-02-18
811,m,a,1500.0,4,2024-10-08
812,m,a,1500.0,2,2024-05-11
813,m,a,,5,2024-02-09
814,m,a,55000.0,5,2024-09-15
815,m,a,55000.0,2,2024-03-02
816,m,a,,3,2024-08-05
817,m,a,1500.0,1,2024-11-23
818,m,a,55000.0,4,2024-10-15
819,m,a,55000.0,3,2024-02-08
820,m,a,,4,2024-12-19
821,m,a,,3,2024-11-27
822,m,a,55000.0,3,2024-04-01
823,m,a,500.0,3,2024-03-23
824,m,a,1500.0,1,2024-01-07
825,m,a,500.0,1,2024-11-14
826,m,a,55000.0,2,2024-06-28
827,m,a,1500.0,3,2024-07-04
828,m,a,500.0,3,2024-06-01
829,m,a,1500.0,5,2024-04-06
830,m,a,500.0,2,2024-09-02
831,m,a,,4,2024-01-15
832,m,a,,4,2024-02-17
833,m,a,55000.0,3,2024-07-16
834,m,a,,4,2024-05-29
835,m,a,55000.0,4,2024-04-07
836,m,a,55000.0,2,2024-12-01
837,m,a,,1,2024-10-11
838,m,a,,4,2024-06-16
839,m,a,55000.0,1,2024-11-28
840,m,a,,1,2024-07-03
841,m,a,55000.0,2,2024-11-09
842,m,a,500.0,5,2024-04-02
843,m,a,1500.0,2,2024-09-14
844,m,a,500.0,3,2024-08-11
845,m,a,500.0,2,2024-09-25
846,m,a,1500.0,3,2024-06-12
847,m,a,55000.0,4,2024-03-23
848,m,a,55000.0,3,2024-01-10
849,m,a,,4,2024-10-10
850,m,a,55000.0,2,2024-09-14
851,m,a,55000.0,3,2024-01-14
852,m,a,,5,2024-06-12
853,m,a,500.0,1,2024-07-28
854,m,a,55000.0,4,2024-03-28
855,m,a,,4,2024-10-20
856,m,a,1500.0,1,2024-09-04
857,m,a,1500.0,5,2024-01-19
858,m,a,500.0,1,2024-10-07
859,m,a,500.0,5,2024-03-10
860,m,a,500.0,2,2024-12-10
861,m,a,500.0,1,2024-05-14
862,m,a,55000.0,1,2024-03-13
863,m,a,500.0,5,2024-10-12
864,m,a,,3,2024-02-22
865,m,a,55000.0,2,2024-07-16
866,m,a,,3,2024-08-06
867,m,a,,2,2024-01-17
868,m,a,55000.0,2,2024-05-31
869,m,a,1500.0,5,2024-08-20
870,m,a,,3,2024-11-21
871,m,a,,5,2024-12-02
872,m,a,,4,2024-07-27
873,m,a,500.0,5,2024-01-06
874,m,a,500.0,3,2024-03-04
875,m,a,1500.0,2,2024-10-30
876,m,a,1500.0,3,2024-08-19
877,m,a,1500.0,1,2024-03-31
878,m,a,55000.0,1,2024-10-25
879,m,a,1500.0,3,2024-05-07
880,m,a,,5,2024-10-25
881,m,a,55000.0,1,2024-04-19
882,m,a,1500.0,4,2024-01-20
883,m,a,,4,2024-09-30
884,m,a,,3,2024-08-26
885,m,a,1500.0,5,2024-01-31
886,m,a,500.0,1,2024-02-08
887,m,a,55000.0,3,2024-10-09
888,m,a,1500.0,4,2024-04-29
889,m,a,500.0,3,2024-05-19
890,m,a,500.0,2,2024-03-28
891,m,a,55000.0,1,2024-12-19
892,m,a,1500.0,4,2024-10-13
893,m,a,,4,2024-11-10
894,m,a,,3,2024-01-31
895,m,a,55000.0,1,2024-10-25
896,m,a,55000.0,3,2024-05-21
897,m,a,1500.0,2,2024-04-18
898,m,a,1500.0,5,2024-06-15
899,m,a,,2,2024-04-03
900,m,a,1500.0,2,2024-09-05
901,m,a,55000.0,5,2024-12-24
902,m,a,,5,2024-06-25
903,m,a,,1,2024-04-10
904,m,a,,4,2024-08-16
905,m,a,1500.0,4,2024-08-22
906,m,a,1500.0,2,2024-06-17
907,m,a,500.0,2,2024-08-10
908,m,a,500.0,1,2024-12-04
909,m,a,55000.0,1,2024-12-05
910,m,a,55000.0,1,2024-11-05
911,m,a,1500.0,5,2024-05-22
912,m,a,500.0,3,2024-02-08
913,m,a,,1,2024-09-27
914,m,a,55000.0,4,2024-07-17
915,m,a,500.0,5,2024-12-22
916,m,a,1500.0,2,2024-04-07
917,m,a,55000.0,1,2024-05-01
918,m,a,500.0,5,2024-05-12
919,m,a,55000.0,1,2024-10-20
920,m,a,,3,2024-07-14
921,m,a,1500.0,4,2024-07-19
922,m,a,1500.0,1,2024-03-01
923,m,a,,3,2024-03-29
924,m,a,55000.0,3,2024-01-18
925,m,a,500.0,1,2024-11-05
926,m,a,1500.0,3,2024-08-02
927,m,a,55000.0,5,2024-08-18
928,m,a,,3,2024-05-08
929,m,a,1500.0,1,2024-01-03
930,m,a,55000.0,5,2024-05-24
931,m,a,1500.0,3,2024-12-06
932,m,a,500.0,5,2024-06-12
933,m,a,,5,2024-12-14
934,m,a,500.0,3,2024-07-03
935,m,a,1500.0,4,2024-02-19
936,m,a,500.0,1,2024-01-21
937,m,a,500.0,3,2024-04-19
938,m,a,,3,2024-10-26
939,m,a,1500.0,3,2024-01-02
940,m,a,,1,2024-08-08
941,m,a,1500.0,3,2024-07-29
942,m,a,1500.0,2,2024-07-11
943,m,a,500.0,5,2024-03-06
944,m,a,1500.0,2,2024-07-03
945,m,a,1500.0,3,2024-06-12
946,m,a,500.0,5,2024-02-12
947,m,a,500.0,2,2024-03-04
948,m,a,,3,2024-12-30
949,m,a,,2,2024-04-10
950,m,a,55000.0,1,2024-03-04
951,m,a,,2,2024-09-12
952,m,a,,5,2024-12-02
953,m,a,,5,2024-12-04
954,m,a,1500.0,3,2024-02-09
955,m,a,500.0,3,2024-05-28
956,m,a,500.0,3,2024-05-05
957,m,a,500.0,4,2024-08-16
958,m,a,55000.0,2,2024-04-14
959,m,a,55000.0,2,2024-03-25
960,m,a,500.0,2,2024-08-29
961,m,a,1500.0,2,2024-07-19
962,m,a,55000.0,1,2024-03-14
963,m,a,55000.0,2,2024-09-15
964,m,a,500.0,5,2024-03-09
965,m,a,,1,2024-03-09
966,m,a,1500.0,1,2024-11-04
967,m,a,55000.0,5,2024-10-10
968,m,a,55000.0,1,2024-11-17
969,m,a,1500.0,2,2024-11-11
970,m,a,55000.0,5,2024-04-07
971,m,a,55000.0,1,2024-04-21
972,m,a,1500.0,1,2024-05-20
973,m,a,500.0,5,2024-02-08
974,m,a,,3,2024-12-11
975,m,a,,2,2024-05-12
976,m,a,,5,2024-10-22
977,m,a,55000.0,1,2024-06-08
978,m,a,55000.0,5,2024-11-29
979,m,a,500.0,5,2024-09-23
980,m,a,,4,2024-03-09
981,m,a,500.0,3,2024-07-06
982,m,a,55000.0,3,2024-01-30
983,m,a,55000.0,3,2024-03-21
984,m,a,500.0,1,2024-12-16
985,m,a,55000.0,5,2024-05-11
986,m,a,500.0,1,2024-03-20
987,m,a,500.0,5,2024-06-18
988,m,a,55000.0,3,2024-04-21
989,m,a,,3,2024-10-30
990,m,a,55000.0,3,2024-07-20
991,m,a,55000.0,1,2024-09-25
992,m,a,1500.0,3,2024-07-12
993,m,a,,4,2024-03-01
994,m,a,,4,2024-01-27
995,m,a,1500.0,3,2024-04-01
996,m,a,,3,2024-06-13
997,m,a,1500.0,3,2024-01-06
998,m,a,55000.0,3,2024-02-06
999,m,a,1500.0,3,2024-10-08
1000,m,a,,5,2024-09-21
1001,m,a,500.0,3,2024-04-08
1002,m,a,500.0,5,2024-02-06
1003,m,a,55000.0,3,2024-02-10
1004,m,a,500.0,1,2024-08-25
1005,m,a,500.0,5,2024-10-16
1006,m,a,500.0,3,2024-10-09
1007,m,a,,3,2024-09-07
1008,m,a,1500.0,5,2024-10-04
1009,m,a,55000.0,2,2024-08-25
1010,m,a,55000.0,4,2024-07-23
1011,m,a,55000.0,2,2024-04-14
1012,m,a,500.0,2,2024-01-21
1013,m,a,500.0,5,2024-06-18
1014,m,a,,3,2024-03-23
1015,m,a,,2,2024-01-14
1016,m,a,1500.0,1,2024-11-22
1017,m,a,,1,2024-11-07
1018,m,a,1500.0,1,2024-12-18
1019,m,a,500.0,3,2024-11-01
1020,m,a,1500.0,3,2024-03-10
1021,m,a,500.0,1,2024-07-27
1022,m,a,,2,2024-04-17
1023,m,a,,2,2024-09-26
1024,m,a,55000.0,1,2024-05-22
1025,m,a,,3,2024-11-14
1026,m,a,55000.0,5,2024-07-31
1027,m,a,,3,2024-11-29
1028,m,a,1500.0,3,2024-01-04
1029,m,a,55000.0,2,2024-01-23
1030,m,a,55000.0,4,2024-05-08
1031,m,a,55000.0,2,2024-02-08
1032,m,a,1500.0,3,2024-01-27
1033,m,a,1500.0,5,2024-05-16
1034,m,a,55000.0,2,2024-12-30
1035,m,a,1500.0,4,2024-01-18
1036,m,a,55000.0,2,2024-11-16
1037,m,a,55000.0,5,2024-05-08
1038,m,a,55000.0,4,2024-05-07
1039,m,a,500.0,2,2024-03-28
1040,m,a,500.0,5,2024-12-06
1041,m,a,1500.0,1,2024-03-05
1042,m,a,,2,2024-08-30
1043,m,a,55000.0,5,2024-01-26
1044,m,a,1500.0,5,2024-12-06
1045,m,a,55000.0,1,2024-03-24
1046,m,a,,2,2024-09-24
1047,m,a,,4,2024-10-19
1048,m,a,500.0,2,2024-09-30
1049,m,a,,2,2024-10-31
1050,m,a,,3,2024-01-26
1051,m,a,55000.0,3,2024-07-14
1052,m,a,1500.0,1,2024-02-08
1053,m,a,500.0,1,2024-06-19
1054,m,a,1500.0,4,2024-12-01
1055,m,a,,4,2024-11-01
1056,m,a,55000.0,4,2024-04-07
1057,m,a,500.0,4,2024-04-08
1058,m,a,1500.0,5,2024-05-05
1059,m,a,,1,2024-07-09
1060,m,a,,4,2024-07-24
1061,m,a,55000.0,5,2024-04-22
1062,m,a,55000.0,3,2024-01-10
1063,m,a,55000.0,4,2024-12-23
1064,m,a,1500.0,5,2024-03-27
1065,m,a,,3,2024-11-01
1066,m,a,,1,2024-01-08
1067,m,a,1500.0,5,2024-05-29
1068,m,a,,5,2024-10-17
1069,m,a,500.0,2,2024-11-19
1070,m,a,,1,2024-07-01
1071,m,a,500.0,2,2024-06-11
1072,m,a,,3,2024-06-16
1073,m,a,55000.0,1,2024-12-28
1074,m,a,,3,2024-03-23
1075,m,a,55000.0,3,2024-02-23
1076,m,a,1500.0,5,2024-09-19
1077,m,a,,4,2024-07-14
1078,m,a,500.0,2,2024-12-25
1079,m,a,500.0,5,2024-01-12
1080,m,a,500.0,5,2024-05-03
1081,m,a,500.0,2,2024-06-12
1082,m,a,,2,2024-10-28
1083,m,a,500.0,2,2024-08-19
1084,m,a,55000.0,3,2024-04-16
1085,m,a,55000.0,1,2024-03-01
1086,m,a,1500.0,1,2024-06-27
1087,m,a,1500.0,4,2024-12-03
1088,m,a,,4,2024-06-25
1089,m,a,,3,2024-02-12
1090,m,a,1500.0,1,2024-03-24
1091,m,a,500.0,1,2024-06-07
1092,m,a,1500.0,4,2024-02-25
1093,m,a,500.0,4,2024-05-09
1094,m,a,55000.0,2,2024-08-28
1095,m,a,500.0,2,2024-11-09
1096,m,a,,5,2024-04-11
1097,m,a,1500.0,2,2024-11-10
1098,m,a,,3,2024-04-15
1099,m,a,500.0,1,2024-01-25
1100,m,a,1500.0,2,2024-04-21
1101,m,a,,2,2024-04-12
1102,m,a,500.0,4,2024-06-29
1103,m,a,55000.0,3,2024-05-22
1104,m,a,1500.0,5,2024-07-18
1105,m,a,500.0,1,2024-12-02
1106,m,a,55000.0,3,2024-11-24
1107,m,a,1500.0,3,2024-08-22
1108,m,a,1500.0,2,2024-09-23
1109,m,a,500.0,2,2024-12-16
1110,m,a,,3,2024-10-23
1111,m,a,,1,2024-08-13
1112,m,a,,4,2024-11-06
1113,m,a,,2,2024-10-16
1114,m,a,1500.0,4,2024-07-12
1115,m,a,,3,2024-06-29
1116,m,a,500.0,1,2024-09-14
1117,m,a,500.0,4,2024-05-28
1118,m,a,1500.0,1,2024-03-23
1119,m,a,500.0,4,2024-01-21
1120,m,a,1500.0,1,2024-11-29
1121,m,a,500.0,3,2024-07-01
1122,m,a,55000.0,1,2024-09-25
1123,m,a,1500.0,4,2024-12-03
1124,m,a,1500.0,2,2024-01-12
1125,m,a,,4,2024-02-16
1126,m,a,500.0,1,2024-01-12
1127,m,a,500.0,2,2024-01-28
1128,m,a,,3,2024-08-02
1129,m,a,55000.0,4,2024-03-30
1130,m,a,55000.0,1,2024-07-10
1131,m,a,500.0,4,2024-01-20
1132,m,a,,4,2024-03-25
1133,m,a,500.0,4,2024-06-01
1134,m,a,,3,2024-02-08
1135,m,a,500.0,2,2024-02-02
1136,m,a,,2,2024-07-20
1137,m,a,500.0,1,2024-10-20
1138,m,a,1500.0,2,2024-10-26
1139,m,a,,2,2024-09-07
1140,m,a,,1,2024-08-30
1141,m,a,,2,2024-05-20
1142,m,a,,2,2024-06-30
1143,m,a,,4,2024-12-26
1144,m,a,,2,2024-11-17
1145,m,a,55000.0,2,2024-05-12
1146,m,a,55000.0,5,2024-10-16
1147,m,a,,4,2024-04-20
1148,m,a,55000.0,3,2024-04-23
1149,m,a,1500.0,2,2024-08-08
1150,m,a,55000.0,3,2024-01-22
1151,m,a,1500.0,4,2024-06-15
1152,m,a,55000.0,1,2024-08-01
1153,m,a,55000.0,2,2024-07-23
1154,m,a,1500.0,3,2024-12-25
1155,m,a,1500.0,3,2024-05-12
1156,m,a,1500.0,1,2024-11-24
1157,m,a,1500.0,3,2024-06-03
1158,m,a,500.0,2,2024-06-23
1159,m,a,55000.0,5,2024-02-19
1160,m,a,1500.0,5,2024-11-25
1161,m,a,55000.0,2,2024-12-21
1162,m,a,500.0,2,2024-02-21
1163,m,a,,3,2024-02-02
1164,m,a,55000.0,4,2024-03-02
1165,m,a,,5,2024-08-25
1166,m,a,1500.0,3,2024-10-20
1167,m,a,1500.0,1,2024-01-05
1168,m,a,,1,2024-08-10
1169,m,a,500.0,2,2024-04-18
1170,m,a,55000.0,2,2024-06-13
1171,m,a,,5,2024-08-12
1172,m,a,1500.0,2,2024-03-06
1173,m,a,500.0,4,2024-06-05
1174,m,a,1500.0,4,2024-01-02
1175,m,a,55000.0,2,2024-02-05
1176,m,a,,5,2024-03-30
1177,m,a,1500.0,2,2024-01-04
1178,m,a,55000.0,4,2024-03-22
1179,m,a,500.0,3,2024-01-11
1180,m,a,500.0,5,2024-02-22
1181,m,a,,3,2024-12-04
1182,m,a,,1,2024-03-20
1183,m,a,55000.0,4,2024-05-15
1184,m,a,,2,2024-01-02
1185,m,a,,3,2024-11-30
1186,m,a,55000.0,5,2024-11-20
1187,m,a,1500.0,3,2024-11-18
1188,m,a,,2,2024-04-09
1189,m,a,,4,2024-09-11
1190,m,a,1500.0,1,2024-09-20
1191,m,a,,4,2024-05-06
1192,m,a,1500.0,3,2024-09-03
1193,m,a,,3,2024-06-13
1194,m,a,,4,2024-02-21
1195,m,a,55000.0,2,2024-12-19
1196,m,a,500.0,1,2024-06-26
1197,m,a,55000.0,5,2024-05-26
1198,m,a,500.0,2,2024-08-23
1199,m,a,500.0,2,2024-10-31
1200,m,a,500.0,2,2024-06-09
1201,m,a,1500.0,2,2024-12-25
1202,m,a,55000.0,2,2024-07-12
1203,m,a,500.0,3,2024-06-05
1204,m,a,,3,2024-12-29
1205,m,a,500.0,2,2024-01-20
1206,m,a,1500.0,4,2024-12-11
1207,m,a,500.0,5,2024-08-08
1208,m,a,55000.0,3,2024-08-30
1209,m,a,500.0,3,2024-10-26
1210,m,a,55000.0,1,2024-02-19
1211,m,a,500.0,5,2024-06-06
1212,m,a,500.0,2,2024-10-21
1213,m,a,500.0,2,2024-07-12
1214,m,a,500.0,1,2024-10-18
1215,m,a,,5,2024-07-06
1216,m,a,1500.0,2,2024-09-28
1217,m,a,500.0,1,2024-03-29
1218,m,a,500.0,2,2024-10-22
1219,m,a,,4,2024-06-08
1220,m,a,,3,2024-07-13
1221,m,a,55000.0,4,2024-03-20
1222,m,a,500.0,1,2024-06-23
1223,m,a,1500.0,2,2024-09-11
1224,m,a,500.0,4,2024-03-04
1225,m,a,500.0,2,2024-12-29
1226,m,a,,3,2024-05-05
1227,m,a,55000.0,2,2024-03-09
1228,m,a,55000.0,5,2024-01-05
1229,m,a,500.0,5,2024-02-14
1230,m,a,55000.0,2,2024-05-26
1231,m,a,1500.0,5,2024-04-16
1232,m,a,55000.0,4,2024-11-02
1233,m,a,500.0,5,2024-08-25
1234,m,a,1500.0,3,2024-04-22
1235,m,a,1500.0,3,2024-03-06
1236,m,a,55000.0,1,2024-03-23
1237,m,a,1500.0,3,2024-05-04
1238,m,a,500.0,4,2024-12-11
1239,m,a,500.0,4,2024-07-31
1240,m,a,1500.0,5,2024-05-05
1241,m,a,1500.0,3,2024-09-13
1242,m,a,,2,2024-02-03
1243,m,a,,1,2024-02-12
1244,m,a,1500.0,1,2024-11-16
1245,m,a,500.0,5,2024-09-08
1246,m,a,,5,2024-01-20
1247,m,a,55000.0,4,2024-10-29
1248,m,a,,5,2024-09-26
1249,m,a,,4,2024-07-10
1250,m,a,55000.0,5,2024-08-28
1251,m,a,55000.0,4,2024-05-28
1252,m,a,,3,2024-05-10
1253,m,a,500.0,5,2024-02-10
1254,m,a,500.0,4,2024-05-07
1255,m,a,55000.0,2,2024-09-09
1256,m,a,1500.0,1,2024-11-17
1257,m,a,55000.0,5,2024-12-11
1258,m,a,55000.0,2,2024-01-17
1259,m,a,,4,2024-12-14
1260,m,a,1500.0,1,2024-12-05
1261,m,a,,3,2024-05-09
1262,m,a,500.0,3,2024-03-24
1263,m,a,500.0,4,2024-06-28
1264,m,a,1500.0,5,2024-05-16
1265,m,a,500.0,4,2024-08-08
1266,m,a,55000.0,5,2024-11-09
1267,m,a,55000.0,4,2024-05-23
1268,m,a,55000.0,3,2024-08-07
1269,m,a,500.0,2,2024-04-02
1270,m,a,,5,2024-07-25
1271,m,a,55000.0,4,2024-01-08
1272,m,a,500.0,3,2024-11-29
1273,m,a,1500.0,3,2024-01-14
1274,m,a,55000.0,3,2024-09-25
1275,m,a,55000.0,3,2024-08-26
1276,m,a,500.0,2,2024-01-16
1277,m,a,,4,2024-04-04
1278,m,a,500.0,3,2024-01-24
1279,m,a,500.0,5,2024-09-10
1280,m,a,500.0,2,2024-07-07
1281,m,a,55000.0,3,2024-04-20
1282,m,a,1500.0,1,2024-06-06
1283,m,a,,2,2024-07-01
1284,m,a,1500.0,5,2024-03-12
1285,m,a,500.0,4,2024-01-04
1286,m,a,55000.0,1,2024-01-13
1287,m,a,1500.0,2,2024-03-12
1288,m,a,,5,2024-08-30
1289,m,a,55000.0,4,2024-04-29
1290,m,a,500.0,5,2024-01-06
1291,m,a,500.0,4,2024-02-26
1292,m,a,55000.0,4,2024-12-18
1293,m,a,1500.0,1,2024-02-03
1294,m,a,55000.0,1,2024-08-29
1295,m,a,1500.0,2,2024-02-15
1296,m,a,1500.0,4,2024-05-29
1297,m,a,55000.0,2,2024-12-26
1298,m,a,1500.0,2,2024-08-27
1299,m,a,500.0,4,2024-09-09
1300,m,a,55000.0,5,2024-10-05
1301,m,a,500.0,5,2024-07-12
1302,m,a,,4,2024-07-22
1303,m,a,55000.0,1,2024-03-05
1304,m,a,500.0,5,2024-11-09
1305,m,a,55000.0,3,2024-08-27
1306,m,a,,4,2024-06-10
1307,m,a,1500.0,2,2024-03-06
1308,m,a,1500.0,4,2024-12-18
1309,m,a,,1,2024-01-01
1310,m,a,55000.0,4,2024-05-03
1311,m,a,,3,2024-09-07
1312,m,a,,3,2024-03-23
1313,m,a,55000.0,5,2024-03-04
1314,m,a,1500.0,2,2024-05-02
1315,m,a,1500.0,1,2024-09-09
1316,m,a,,4,2024-11-19
1317,m,a,,4,2024-03-03
1318,m,a,,5,2024-02-22
1319,m,a,1500.0,2,2024-12-06
1320,m,a,500.0,2,2024-04-09
1321,m,a,500.0,2,2024-03-23
1322,m,a,,3,2024-07-18
1323,m,a,500.0,1,2024-01-11
1324,m,a,,2,2024-02-15
1325,m,a,1500.0,1,2024-05-17
1326,m,a,500.0,3,2024-02-18
1327,m,a,1500.0,4,2024-10-31
1328,m,a,,3,2024-08-28
1329,m,a,,1,2024-07-09
1330,m,a,55000.0,1,2024-08-31
1331,m,a,500.0,4,2024-06-07
1332,m,a,,3,2024-06-10
1333,m,a,1500.0,4,2024-06-28
1334,m,a,1500.0,2,2024-11-11
1335,m,a,,1,2024-04-12
1336,m,a,1500.0,1,2024-07-28
1337,m,a,,3,2024-01-16
1338,m,a,55000.0,2,2024-02-26
1339,m,a,1500.0,1,2024-07-14
1340,m,a,,4,2024-10-24
1341,m,a,500.0,2,2024-03-16
1342,m,a,500.0,2,2024-05-12
1343,m,a,,1,2024-05-14
1344,m,a,500.0,5,2024-07-05
1345,m,a,55000.0,5,2024-06-02
1346,m,a,500.0,5,2024-02-19
1347,m,a,55000.0,4,2024-05-01
1348,m,a,500.0,5,2024-04-13
1349,m,a,500.0,5,2024-07-13
1350,m,a,,5,2024-03-22
1351,m,a,55000.0,5,2024-09-06
1352,m,a,,4,2024-04-21
1353,m,a,55000.0,1,2024-11-01
1354,m,a,,5,2024-02-27
1355,m,a,55000.0,4,2024-01-25
1356,m,a,55000.0,3,2024-07-12
1357,m,a,1500.0,5,2024-12-29
1358,m,a,,5,2024-06-19
1359,m,a,55000.0,5,2024-10-04
1360,m,a,500.0,3,2024-03-16
1361,m,a,1500.0,4,2024-03-29
1362,m,a,1500.0,4,2024-02-05
1363,m,a,500.0,4,2024-09-27
1364,m,a,1500.0,1,2024-01-28
1365,m,a,55000.0,3,2024-09-08
1366,m,a,1500.0,2,2024-03-27
1367,m,a,500.0,3,2024-07-26
1368,m,a,1500.0,2,2024-11-03
1369,m,a,,3,2024-05-20
1370,m,a,55000.0,2,2024-03-01
1371,m,a,500.0,2,2024-09-22
1372,m,a,1500.0,1,2024-09-05
1373,m,a,,5,2024-08-15
1374,m,a,1500.0,5,2024-06-04
1375,m,a,1500.0,5,2024-03-02
1376,m,a,,5,2024-12-27
1377,m,a,1500.0,3,2024-10-30
1378,m,a,55000.0,4,2024-08-28
1379,m,a,1500.0,5,2024-03-21
1380,m,a,500.0,4,2024-10-08
1381,m,a,,2,2024-11-08
1382,m,a,,3,2024-11-01
1383,m,a,1500.0,4,2024-11-11
1384,m,a,55000.0,4,2024-08-14
1385,m,a,,3,2024-09-02
1386,m,a,1500.0,2,2024-04-09
1387,m,a,,1,2024-05-13
1388,m,a,,4,2024-09-20
1389,m,a,500.0,5,2024-09-07
1390,m,a,1500.0,4,2024-01-19
1391,m,a,500.0,5,2024-10-04
1392,m,a,,5,2024-08-07
1393,m,a,55000.0,1,2024-12-12
1394,m,a,1500.0,3,2024-05-23
1395,m,a,1500.0,2,2024-01-20
1396,m,a,500.0,1,2024-02-18
1397,m,a,500.0,3,2024-03-05
1398,m,a,,5,2024-02-19
1399,m,a,500.0,2,2024-02-19
1400,m,a,,3,2024-02-14
1401,m,a,1500.0,4,2024-12-02
1402,m,a,1500.0,5,2024-12-12
1403,m,a,1500.0,3,2024-07-09
1404,m,a,,5,2024-01-31
1405,m,a,1500.0,3,2024-03-12
1406,m,a,55000.0,1,2024-07-26
1407,m,a,55000.0,3,2024-09-16
1408,m,a,55000.0,5,2024-09-08
1409,m,a,1500.0,2,2024-01-04
1410,m,a,55000.0,3,2024-05-04
1411,m,a,1500.0,1,2024-07-30
1412,m,a,,5,2024-11-10
1413,m,a,,5,2024-11-27
1414,m,a,1500.0,5,2024-04-21
1415,m,a,,5,2024-11-29
1416,m,a,55000.0,3,2024-06-24
1417,m,a,,5,2024-12-05
1418,m,a,,1,2024-06-24
1419,m,a,1500.0,5,2024-09-20
1420,m,a,55000.0,3,2024-12-01
1421,m,a,55000.0,1,2024-03-18
1422,m,a,500.0,2,2024-07-29
1423,m,a,,2,2024-01-15
1424,m,a,55000.0,1,2024-09-14
1425,m,a,55000.0,5,2024-07-25
1426,m,a,500.0,1,2024-06-17
1427,m,a,500.0,3,2024-08-06
1428,m,a,,5,2024-12-06
1429,m,a,500.0,2,2024-09-08
1430,m,a,55000.0,3,2024-03-03
1431,m,a,55000.0,4,2024-11-17
1432,m,a,1500.0,4,2024-10-30
1433,m,a,,2,2024-03-30
1434,m,a,1500.0,2,2024-12-05
1435,m,a,1500.0,4,2024-03-07
1436,m,a,1500.0,3,2024-01-09
1437,m,a,500.0,3,2024-03-27
1438,m,a,,3,2024-09-20
1439,m,a,55000.0,3,2024-07-27
1440,m,a,500.0,1,2024-08-05
1441,m,a,500.0,2,2024-01-23
1442,m,a,55000.0,4,2024-01-14
1443,m,a,500.0,1,2024-06-16
1444,m,a,,3,2024-02-17
1445,m,a,,2,2024-05-06
1446,m,a,55000.0,3,2024-05-09
1447,m,a,1500.0,1,2024-07-10
1448,m,a,55000.0,1,2024-08-04
1449,m,a,,3,2024-06-25
1450,m,a,1500.0,4,2024-11-27
1451,m,a,500.0,1,2024-07-06
1452,m,a,55000.0,2,2024-01-12
1453,m,a,1500.0,5,2024-07-21
1454,m,a,,2,2024-11-04
1455,m,a,1500.0,1,2024-04-02
1456,m,a,55000.0,4,2024-03-02
1457,m,a,500.0,2,2024-05-24
1458,m,a,1500.0,4,2024-06-07
1459,m,a,500.0,2,2024-09-10
1460,m,a,55000.0,1,2024-12-26
1461,m,a,,4,2024-05-13
1462,m,a,55000.0,4,2024-10-10
1463,m,a,,4,2024-06-07
1464,m,a,55000.0,5,2024-07-11
1465,m,a,,5,2024-03-08
1466,m,a,55000.0,2,2024-08-02
1467,m,a,500.0,2,2024-12-05
1468,m,a,,4,2024-03-27
1469,m,a,1500.0,4,2024-06-26
